target_id	crown_1	opistosoma_1	trophosome_1	crown_2	opistosoma_2	trophosome_2
OALVG00000000338.1	1.13363	0.369575	0.308649	1.92478	1.17639	0.246163
OALVG00000000339.1	0	0	3.67523	0	0.619515	0
OALVG00000000340.1	0	0	0.0424669	0.0682222	0.0338886	0
OALVG00000000341.1	0.942158	2.1445	0.414888	0	2.42112	0.54215
OALVG00000000342.1	0.217969	1.01194	0.621929	0.0299328	2.56642	0.312205
OALVG00000000343.1	30.6466	474.542	35.7155	33.6173	2153.79	265.309
OALVG00000000344.1	2.1487	5.35535	1.6915	3.30288	10.7232	5.27974
OALVG00000000345.1	7.66373	3.76215	0.315007	32.5039	13.2452	33.4846
OALVG00000000346.1	2.04933	2.52241	0.17938	3.02399	3.84598	30.9357
OALVG00000000346.2	3.83464	9.69151	1.86589	9.76801	19.7193	1.2108
OALVG00000000347.1	10.1183	45.356	0.950879	10.1382	92.1125	291.806
OALVG00000000347.2	6.44139	0.791587	0.135406	19.2488	1.02525	14.8147
OALVG00000000347.3	2.27526	0	0	15.5087	0.135869	69.7594
OALVG00000000348.1	2.94632	3.70423	0.565548	1.65591	3.01554	4.52614
OALVG00000000349.1	0.054621	0.0338799	1.09614	0.140711	0.185099	0.104146
OALVG00000000350.1	0	0	2.81941	0	0	0
OALVG00000000351.1	0.0272964	0.0436546	30.5265	0.0750293	0	0.0356129
OALVG00000000352.1	0.0165837	0.017675	32.6263	0	0	0.0649548
OALVG00000000353.1	0.0306518	0.027313	55.3905	0	0	0.324805
OALVG00000000354.1	0.0796319	0.0843655	0.713526	0	0.0596454	0
OALVG00000000355.1	0	0	0	0	0	0
OALVG00000000356.1	0	0.01334	19.2376	0	0.0255964	0.0584452
OALVG00000000357.1	0.0059349	0	5.37172	0	0	0.0231866
OALVG00000000358.1	0	0	1.01909	0	0	0
OALVG00000000359.1	0.339189	0.0786066	324.465	0	0.0401694	0.0192456
OALVG00000000360.1	0	0	2.47024	0	0	0.00445383
OALVG00000000361.1	0.744593	0	0.268648	0	0	0
OALVG00000000362.1	0.0869895	0	0.0741292	0.17922	0.0393819	0.0566599
OALVG00000000363.1	0.0279213	0	0	0	0	0.000509371
OALVG00000000364.1	0.73676	0	0.100921	1.34426	0.0139842	0.00670829
OALVG00000000365.1	0.111248	0.00232899	1.07844	0.137751	0.0325279	0.0936588
OALVG00000000366.1	0	1.81472	5.76352	0	0.704762	0
OALVG00000000367.1	5.67703	0	1.10251	4.47829	0.925496	0
OALVG00000000368.1	19.3124	0.29929	2.07986	39.0947	2.77058	0.696652
OALVG00000000369.1	0.885119	0.100889	0.027126	3.74321	0.736287	0.621228
OALVG00000000370.1	4.02104	2.39197	20.0077	7.17479	2.23771	2.63895
OALVG00000000371.1	47.4992	45.1761	115.95	109.418	33.2836	56.3274
OALVG00000000372.1	4.95606	4.76967	6.12479	9.08387	3.60596	5.06693
OALVG00000000373.1	2.66229	1.54319	7.62708	5.93837	3.70313	1.72918
OALVG00000000374.1	1.50232	0.801727	3.06547	2.90759	1.8335	1.39153
OALVG00000000375.1	3.21974	0.697512	9.93913	2.17809	0.633434	2.6219
OALVG00000000375.2	6.08414	3.6705	0.511543	10.5969	6.27513	2.66482
OALVG00000000376.1	1.82281	0.625725	0.841752	2.84803	1.4441	0.830504
OALVG00000000377.1	0.0966408	0.0333709	0.0815826	0.0919336	0.0437208	0.0989049
OALVG00000000378.1	3.26676	4.57591	0	0.579702	32.5512	1.38336
OALVG00000000379.1	0.924806	0.328243	16.1763	0	1.32767	1.03902
OALVG00000000380.1	0	0.00967418	0.647298	0.05009	0.0451175	0
OALVG00000000380.2	0.0846567	1.29044e-05	0.647786	2.90657e-05	0	0.0742072
OALVG00000000381.1	1.29531	0.844295	0.436969	0.277013	2.10603	0.26602
OALVG00000000382.1	26.442	32.0636	45.1479	43.2896	40.3524	38.6334
OALVG00000000383.1	25.3568	32.0477	33.9366	118.004	35.3334	39.6459
OALVG00000000384.1	2.3976	2.16225	5.22402	4.34611	3.18221	1.91135
OALVG00000000385.1	0.0312378	0	0.678911	0.0429074	0.0106087	0.0101746
OALVG00000000386.1	0	0	1.85752	0	0	0
OALVG00000000387.1	1.65271	0.405735	0.190921	2.62575	1.04517	2.29028
OALVG00000000388.1	1.36152	0.310041	0.0225646	3.96743	0.311706	0.385842
OALVG00000000389.1	1.19509	0.0470217	0	2.92813	0.18902	0.0581504
OALVG00000000390.1	5.37	1.88998	0.42265	6.80442	3.51298	1.65844
OALVG00000000391.1	0.120264	0.0854158	0.0857146	0.110258	0.0273519	0.026191
OALVG00000000392.1	0	0	0.0165728	0	0	0
OALVG00000000393.1	0	0.105537	0	0	0	0
OALVG00000000394.1	0	0	0	0	0	0
OALVG00000000395.1	0.628295	0.0285065	1.01562	0.146974	0.0363937	0.0697588
OALVG00000000396.1	3.17476	2.97276	0.354832	8.03568	4.23137	1.82483
OALVG00000000396.2	7.4753	5.76415	4.35675	13.0579	6.87448	6.36623
OALVG00000000397.1	0.51619	0.351896	3.21959	0.551429	0.720522	0.597706
OALVG00000000398.1	3.00274	1.1742	4.67798	4.56291	2.36357	1.53607
OALVG00000000399.1	33.8642	45.7894	25.4349	67.5026	50.5871	47.0953
OALVG00000000400.1	0.590048	0.997375	0.113971	3.97718	2.75585	1.30646
OALVG00000000401.1	55.0574	35.0971	86.2786	98.5778	43.4818	48.0411
OALVG00000000402.1	3.755	3.43334	6.81114	8.38079	2.83604	4.43336
OALVG00000000403.1	1.41041	1.12303	0.137628	1.96536	1.62304	1.57296
OALVG00000000403.2	1.57152	2.63601	1.64588	5.32641	3.85593	2.1249
OALVG00000000404.1	1.21944	0.979498	20.0387	2.0121	1.81584	1.37181
OALVG00000000405.1	1.85044	1.69759	4.90496	2.79804	1.47433	1.75288
OALVG00000000406.1	13.8598	20.5692	19.2547	24.6882	23.0838	17.2231
OALVG00000000407.1	84.3421	111.573	148.439	155.358	135.119	49.8204
OALVG00000000408.1	4.18867	3.15605	0.138702	43.0103	6.57537	3.35307
OALVG00000000409.1	0.490392	0.0565424	0.223034	0.692378	0.225836	0.0344264
OALVG00000000410.1	0.0530787	0	0	0	0	0
OALVG00000000411.1	0.0416555	0	0.37416	0	0	0.190541
OALVG00000000412.1	0.433417	0	163.317	0	0	0.0517108
OALVG00000000413.1	0.0713693	0.0868546	0.00993165	0.666861	0.09558	0.0405014
OALVG00000000414.1	0.240408	0.568688	0.251808	3.30855	1.75359	1.08363
OALVG00000000415.1	54.7061	68.643	7.2719	184.412	103.172	66.4161
OALVG00000000416.1	10.7661	10.1489	19.207	8.46074	11.6827	7.08502
OALVG00000000417.1	12.466	12.4586	22.1546	23.2071	11.7225	7.61759
OALVG00000000418.1	27.3346	50.6673	114.506	63.7839	90.3279	50.1785
OALVG00000000419.1	1.08282	0.588846	92.9052	1.07752	0.59799	0.783267
OALVG00000000420.1	0	0.0486887	0.0586982	0	0	0
OALVG00000000421.1	0	0.0490705	0	0	0	0
OALVG00000000422.1	0	0	0	0	0.153709	0
OALVG00000000423.1	0	0	0	0	0	0
OALVG00000000424.1	0	0	0	0	0	0
OALVG00000000425.1	0	0	0	0	0	0
OALVG00000000426.1	0	0	0	0	0.122967	0
OALVG00000000427.1	0	0	0	0	0	0
OALVG00000000428.1	0.0489554	0.00742581	0.00592117	0.134571	0	0.0102354
OALVG00000000429.1	0	0	0	0	0	0
OALVG00000000430.1	0	0	0	0	0	0
OALVG00000000431.1	0	0	0	0.130363	0	0
OALVG00000000432.1	0	0.0504552	0	0	0.0647369	0.247864
OALVG00000000433.1	0.0243782	0	0.0626328	0.134168	0.0999587	0.0318907
OALVG00000000434.1	5.27574	9.30679	2.48316	16.1028	10.6347	11.7872
OALVG00000000435.1	1.27718	8.26844	0	16.106	35.3987	11.8462
OALVG00000000436.1	1.49459	1.47752	0.436969	7.47935	0.702009	0.665049
OALVG00000000437.1	2.25996	0.165679	232.763	12.134	0.428281	0.818121
OALVG00000000438.1	1.49417	0.66318	4.40438	2.47987	1.49969	1.68628
OALVG00000000439.1	4.06212	2.08459	11.0489	8.93341	5.28049	6.77788
OALVG00000000440.1	0.92846	0.503274	1.53844	2.60831	1.04297	0.249345
OALVG00000000440.2	0.355208	0.3069	0.46085	0.481334	1.06632	1.2889
OALVG00000000441.1	7.99728	6.31878	8.77942	17.0072	16.3434	11.8018
OALVG00000000442.1	0	0	9.45142	0	0	0
OALVG00000000443.1	0.238896	0	43.1037	0	0	0
OALVG00000000444.1	0.762974	0.223255	0.95924	1.03093	0.835342	0.4808
OALVG00000000445.1	1.09714	0.486383	1.36762	4.26888	1.27482	0.675286
OALVG00000000446.1	0.860813	0.267785	3.43312	0.96407	1.94176	0.715842
OALVG00000000446.2	2.98124	3.45723	2.79574	5.023	4.14659	1.88583
OALVG00000000447.1	0.0217718	0.00435898	0.0115764	0.0149433	0.0036882	0.00177012
OALVG00000000448.1	1040.07	1831.08	816.567	2436.72	3796.33	2067.1
OALVG00000000449.1	1.2687	0.867101	1.61582	2.6193	1.78882	1.08981
OALVG00000000450.1	0.0387075	0.0411475	152.281	0	0	0
OALVG00000000451.1	0	0	11.24	0	0	0
OALVG00000000452.1	0.120875	0.0184027	20.6894	0	0	0.0450971
OALVG00000000453.1	0	0	14.9366	0	0	0.0205426
OALVG00000000454.1	0	0	115.255	0	0	0
OALVG00000000455.1	0	0	0.0583368	0	0	0
OALVG00000000456.1	0	0	0.0779755	0	0	0
OALVG00000000457.1	0.0217771	0	0.279484	0.0215977	0.0320402	0.0248522
OALVG00000000458.1	0.0630718	0	0.37453	0.0617027	0.0152467	0.0334499
OALVG00000000459.1	9.66126	8.56781	32.5039	19.1264	19.8632	17.5487
OALVG00000000460.1	14.9098	2.58159	0.11042	19.9503	2.7758	1.07758
OALVG00000000461.1	0.373225	0.158107	0.129807	0.20651	5.59315	0
OALVG00000000462.1	0	1.50201	0	0	8.10829	0.0988274
OALVG00000000463.1	0.0702297	1.11546	0	0	0.604472	0
OALVG00000000464.1	1101.02	0.078075	0	0	0	35.5126
OALVG00000000465.1	0.130864	1.71405	0.112627	0	18.8436	0.0572762
OALVG00000000466.1	3.34969	7.02424	0.888595	24.2363	52.0919	21.9068
OALVG00000000467.1	11.5431	70.7925	0.612049	234.302	165.927	135.857
OALVG00000000468.1	0.246278	0.134861	0.581592	1.48786	0.234841	0.0855216
OALVG00000000468.2	0.421668	0.000101305	0	3.04777	0.0753093	0.292755
OALVG00000000469.1	0.142664	0.030366	0	0	0	0
OALVG00000000470.1	1.54554	0.951315	4	2.90091	0.718168	2.08146
OALVG00000000471.1	5.95362	3.87437	17.4355	13.6656	9.54478	10.954
OALVG00000000472.1	14.4831	21.1519	6.88442	25.3608	32.6513	25.7013
OALVG00000000473.1	12.7802	8.57032	8.51628	30.2981	49.5403	20.4921
OALVG00000000473.2	5.25125	11.9306	5.03495	0	0	0
OALVG00000000474.1	3.2967	2.28237	5.17809	5.28889	1.6983	1.94861
OALVG00000000475.1	73.0498	126.026	145.513	237.197	134.18	196.059
OALVG00000000476.1	0.817229	0.764343	5.2442	1.69669	1.0456	0.391956
OALVG00000000477.1	4.0345	0.838018	56.8109	6.87662	2.63869	2.15306
OALVG00000000478.1	0	0	185.152	0	0	0
OALVG00000000479.1	0	0	0.193144	0	0	0
OALVG00000000480.1	0	0	0.432484	0	0	1.3126
OALVG00000000481.1	1.07899	0	0.499849	1.39196	0.200065	795.637
OALVG00000000482.1	2.33876	1.74841	4.23385	4.84584	1.17264	2.96091
OALVG00000000483.1	3.36463	3.6868	14.5118	9.08785	0.128923	4.68949
OALVG00000000483.2	3.30911	0.83695	1.9535	3.10212	1.79519	0.729013
OALVG00000000483.3	4.80932	4.33696	16.4323	7.76277	10.7083	3.04014
OALVG00000000484.1	6.70351	6.05049	26.3418	11.0746	8.90594	5.4369
OALVG00000000485.1	0.0113706	0.0363798	0.00970094	0	0	0
OALVG00000000486.1	0	0	0.00973174	0	0	0
OALVG00000000487.1	0	0	0.0141545	0	0	0
OALVG00000000488.1	0	0.0392277	0	0.202473	0	0
OALVG00000000489.1	45.5789	184.812	15.846	54.276	446.221	39.8403
OALVG00000000490.1	6.82506	5.91898	8.96444	16.0288	4.97292	11.6892
OALVG00000000491.1	0.839625	0.238052	0.0997217	0.525691	0.448035	0.0277126
OALVG00000000492.1	1.07056	1.23555	3.96862	1.74657	1.48974	0.812446
OALVG00000000493.1	1.79061	0	1.49485	5.76669	0.0596358	0
OALVG00000000494.1	0.985924	0.0420668	0.0756711	3.65716	0.0670166	0.0771088
OALVG00000000495.1	24.7038	4.68105	5.7853	50.9359	37.7377	18.3029
OALVG00000000496.1	7.18972	4.64567	1.8675	16.5547	8.73747	5.05325
OALVG00000000497.1	0.256232	0.0904252	0.223611	3.788	0.956215	1.58857
OALVG00000000498.1	0.189333	0.0621052	0.15044	0.0800713	0	0.0190056
OALVG00000000499.1	0.0631567	0	1.239	0.115814	0.0287383	0
OALVG00000000500.1	0.0965476	0	0.171036	0.133111	0	0
OALVG00000000501.1	0.229211	0	8.83063	0.872683	0.0480769	0.944044
OALVG00000000502.1	49.3651	57.1575	5.94643	108.691	75.6534	14.6631
OALVG00000000503.1	9.98516	10.6088	12.5432	65.2285	45.0174	14.5148
OALVG00000000504.1	4.56587	10.0151	10.1196	10.8462	7.05368	8.84218
OALVG00000000505.1	37.2331	29.8528	35.2332	27.013	4.95524	0
OALVG00000000506.1	2.96978	0.928517	0.321431	3.71233	1.04439	0.267639
OALVG00000000507.1	1.34418	1.28963	1.91326	0.98538	2.72584	0.662718
OALVG00000000508.1	8.12541	13.1547	16.2329	13.1678	12.1862	11.6569
OALVG00000000509.1	19.4412	20.2129	24.5483	29.7811	17.3534	16.1011
OALVG00000000510.1	1.56968	0	1.68388	0	0	0
OALVG00000000510.2	2.49607	1.57883	0.260358	4.37625	5.21351	1.91134
OALVG00000000511.1	0.644005	0.0880867	0.217514	0.342661	0.370937	0.446435
OALVG00000000512.1	0.195753	0.166846	0.0836991	0.107674	0	0.230181
OALVG00000000513.1	7.07361	0	0	13.3402	0	0
OALVG00000000514.1	1.00022	0.470292	0.59136	0.80658	0.683795	0.366819
OALVG00000000515.1	0.0710673	34.0915	0.308537	0	2.56848	0
OALVG00000000516.1	0.187888	39.2879	0	4.25594	20.5624	0.255065
OALVG00000000517.1	0.203116	19.726	0	0.280131	11.2826	0.0668112
OALVG00000000518.1	2.2413	0.203067	0.328477	13.5669	2.09894	1.20297
OALVG00000000519.1	0.0639123	0.0339949	17.4969	0	0.175156	0.125611
OALVG00000000520.1	3.07093	6.07277	0.624117	7.75813	9.74094	11.5947
OALVG00000000521.1	2.30974	0.481061	0.19506	4.61931	4.36583	1.19026
OALVG00000000522.1	3.98844	2.36164	3.30731	6.73109	7.67261	2.35297
OALVG00000000523.1	0	0	0	0.196443	0	0
OALVG00000000524.1	1.11072	0.519036	0.945328	1.94073	0.689944	0
OALVG00000000525.1	3.21761	1.45283	41.0383	4.94892	1.51214	1.11592
OALVG00000000526.1	0	0.149928	17.9208	0.264178	0.472247	0.108827
OALVG00000000527.1	0	0	0.125012	0	0	0
OALVG00000000528.1	0	0	15.3242	0	0	0
OALVG00000000529.1	0	0	0.187214	0	0	0
OALVG00000000530.1	0	0	0.125012	0	0	0
OALVG00000000531.1	0.901446	0	11.6996	0	0	0
OALVG00000000532.1	0	0	68.0362	0	0	0.830924
OALVG00000000533.1	0	0	0.377243	7.30213	0	0
OALVG00000000534.1	0.404296	0.172369	0.400663	1.73402	3.79025	2.74453
OALVG00000000535.1	2.79232	1.98769	5.5261	4.58237	4.75048	2.7541
OALVG00000000535.2	0	0	0	0	0	0.109151
OALVG00000000536.1	0.529388	0.132775	0.183457	0	0.275754	0.162134
OALVG00000000536.2	0	0	0.504972	0.733872	0	0.139936
OALVG00000000537.1	0.174535	0.052147	0.588934	0.134241	0.00948092	0.0727516
OALVG00000000538.1	0	0	0	0.0641416	0	0
OALVG00000000539.1	0.224216	0.0238799	0.268651	0.123364	0	0
OALVG00000000540.1	1.25724	1.0955	1.0957	3.64749	3.15378	1.31513
OALVG00000000541.1	0.361329	0	0.257871	0.161599	0	0
OALVG00000000542.1	0.298983	0	0.0474725	0.417526	0.0206309	0
OALVG00000000543.1	0.104843	0	0	0.384384	0	0
OALVG00000000544.1	0.172881	0	0.370614	0.475946	0	0
OALVG00000000545.1	0.994942	0	0	0.982213	0.197575	0.0939535
OALVG00000000546.1	4.40243	0.34535	0.310082	0.795332	0.346687	0
OALVG00000000547.1	0	0	0	0	0	0
OALVG00000000548.1	0	0	0	0	0	0
OALVG00000000549.1	0	0	0	0	0	0
OALVG00000000550.1	0	0.268548	0	0	0	0.679249
OALVG00000000551.1	0.624625	0.475445	0.777946	0.687036	0.924663	1.23528
OALVG00000000552.1	0	0.00793882	0.00680615	0	0.030617	0
OALVG00000000553.1	0	0.161681	0.310896	0	1.52882	0
OALVG00000000554.1	1.77674	0	8.26113	4.08133	1.58094	1.44388
OALVG00000000555.1	0.0200903	0	59.0088	0	0	0.274982
OALVG00000000556.1	0	0	2.28428	0	0	0
OALVG00000000557.1	0	0	0.0772276	0	0	0
OALVG00000000558.1	0.179558	0.0574023	0	0	0.0244833	0.0703519
OALVG00000000559.1	0	0.503094	0	0	0	0
OALVG00000000560.1	0.646029	0.313254	0.730947	0.317309	0.247923	0.154325
OALVG00000000561.1	0.159545	0.111855	0	0	0	0
OALVG00000000562.1	0.0732749	0	0.0643626	0.144961	0.154221	0
OALVG00000000563.1	2.95118	1.41894	2.67189	3.96868	3.89007	2.82659
OALVG00000000564.1	0	0	0.26536	0	0	0
OALVG00000000565.1	0.113133	0	0.0324203	0	0	0
OALVG00000000566.1	0.158057	0.0672591	0.189882	0	0	0
OALVG00000000567.1	0.0674873	0.0390843	0.13746	0.263433	0.165057	0.0141468
OALVG00000000568.1	0.605989	0	0.030627	0	0	0
OALVG00000000569.1	0.0117051	0	0.0263935	0	0	0
OALVG00000000570.1	0.328265	0.459062	2.54541	0.404168	0.0384118	0.390613
OALVG00000000571.1	3.80697	3.94974	8.84037	9.52691	2.37713	4.20999
OALVG00000000572.1	0.197551	0	0	0.179946	0	0.0856224
OALVG00000000573.1	0.160575	0	0.0136561	0	0	0
OALVG00000000574.1	0.0854106	0.542551	0.803915	0.4735	2.03196	0.680818
OALVG00000000575.1	0.0685804	0	0.00559927	0.017937	0.0354666	0.0255158
OALVG00000000576.1	0.0319562	0	0.109698	0	0	0
OALVG00000000577.1	0.686334	0.254021	1.15182	0.492963	1.10318	1.05513
OALVG00000000578.1	0.588155	0.0398574	1.2479	0.554123	0.0405903	0.214121
OALVG00000000579.1	0.22226	0.0750526	0.899657	0.434889	0.0717022	0.0687596
OALVG00000000580.1	0.0304611	0.259283	0	0.419371	0.375458	0
OALVG00000000581.1	2.56689	6.01074	1.36019	5.58418	46.7508	1.52907
OALVG00000000581.2	5.01787	5.92131	0.349788	11.587	9.22074	27.2572
OALVG00000000582.1	2.19341	14.2128	6.02539	4.94565	7.76119	13.43
OALVG00000000583.1	0.031274	0	1.26119	0	0	0
OALVG00000000584.1	0	0	0.0273288	0	0	0
OALVG00000000585.1	0	0.0707017	0.452573	0.0702443	0.0412422	0.0452972
OALVG00000000586.1	0	0	2.44318	0.0990827	0.0661629	0.362143
OALVG00000000587.1	0	0	0.588859	0	0	0
OALVG00000000588.1	3.24175	2.67655	3.08052	3.76037	4.57806	2.41487
OALVG00000000589.1	0.963798	1.40205	3.1399	2.20319	3.04446	0.761537
OALVG00000000590.1	0	0	0.194448	0	0	0.0262337
OALVG00000000591.1	0	0	0.0304932	0	0	0
OALVG00000000592.1	0	0	0	0	0	0
OALVG00000000593.1	0	0	0	0	0	0
OALVG00000000594.1	0	0	0.398695	0.0580861	0	0.00918161
OALVG00000000595.1	0.21459	0	6.08611	0.447425	0.072394	0.568352
OALVG00000000596.1	0	0	0.011156	0	0	0
OALVG00000000597.1	0	0	0.293819	0	0.0196835	0.0171647
OALVG00000000598.1	0	0	4.29444	0	0	0.0615838
OALVG00000000599.1	0	0	0.0330357	0	0	0
OALVG00000000600.1	0	0	0	0	0	0
OALVG00000000601.1	0	0	0.0238789	0	0	0
OALVG00000000602.1	0	0	0.0367613	0	0	0
OALVG00000000603.1	0.0122246	0	2.58185	0	0.0877776	0.0379548
OALVG00000000604.1	4.84635	1.1558	2.90263	7.0878	2.81422	1.44622
OALVG00000000605.1	0.0337087	0	2.19822	0	0	0.0439241
OALVG00000000606.1	0.281021	0.652767	63.4263	0.562476	3.42305	0.300804
OALVG00000000607.1	0.0618976	0.0264019	43.3788	0.0340233	0.0336904	0.0322927
OALVG00000000608.1	4.6591	5.72916	0.154108	10.5263	30.9877	99.789
OALVG00000000609.1	0.280511	0.179335	50.5378	0.257137	1.17328	0.659553
OALVG00000000610.1	0.0918658	0	0.00773504	0.100333	0	0
OALVG00000000611.1	0	0	0	0	0	0
OALVG00000000612.1	0.0442627	0	0	0	0	0
OALVG00000000613.1	3.25908	4.07404	3.21391	9.94989	2.88671	2.91676
OALVG00000000614.1	0.110976	0.0709181	12.4792	0.183173	0.212179	0.232134
OALVG00000000615.1	7.20911	0	29.7993	36.6439	1.21559	6.74302
OALVG00000000616.1	1.42782	2.7668	3.64694	3.47752	2.49447	7.68303
OALVG00000000617.1	3.53936	4.55918	2.94697	5.31076	5.34253	4.17629
OALVG00000000618.1	8.18213	7.69894	7.20191	14.7287	7.87775	11.1072
OALVG00000000619.1	1.74782	0.484226	3.17188	2.54637	0.900997	1.07521
OALVG00000000620.1	1.18466	0.453506	3.09776	4.73113	1.44617	2.20147
OALVG00000000621.1	0	0	0.959501	0	0.0371886	0
OALVG00000000622.1	18.7746	1.78742	643.925	54.7151	8.79012	10.8006
OALVG00000000623.1	0.148491	0.105088	0.426881	0.955498	2.11637	1.17178
OALVG00000000624.1	0.0598089	0.0293685	0.311958	0	0	0.180578
OALVG00000000625.1	0.347584	0.194678	1.41492	0.453599	0.755721	0.52089
OALVG00000000626.1	0.644001	0.342001	0.673753	0.380444	1.20393	0.544114
OALVG00000000627.1	2.84278	1.17143	3.17736	7.14233	6.85075	0.962587
OALVG00000000628.1	0.442963	0.175036	0.496447	0.923966	0.802436	0.267209
OALVG00000000629.1	0	0	0.256301	0.407784	0.205217	0.0975621
OALVG00000000630.1	0	0	0.480808	0.118413	0	0.394996
OALVG00000000631.1	0.104467	0.250225	63.5749	0	0	0.615097
OALVG00000000632.1	0.0300503	0	6.17102	0	0.0272906	0
OALVG00000000633.1	10.0428	0.149372	0.186196	5.35071	0	0.751968
OALVG00000000634.1	0.483855	0	5.22782	4.31415	0	2.0886
OALVG00000000635.1	0.496034	0.267382	0	1.42301	0	0
OALVG00000000636.1	4.19057	0.744116	0.944949	4.76121	1.17231	1.11586
OALVG00000000637.1	3.73618	1.44555	9.39826	5.25549	4.89952	1.37712
OALVG00000000638.1	0	0	0	0	0	0
OALVG00000000639.1	0.0198784	0	0.00564556	0	0.0539838	0.017261
OALVG00000000640.1	0.106138	0.106182	0.0226078	0.637753	0.198165	0.138244
OALVG00000000641.1	0	0	0	0	0	0
OALVG00000000642.1	0.0198405	0	0.0339356	0.0545677	0.027072	0
OALVG00000000643.1	0.0208447	0.0547252	0	0	0	0
OALVG00000000644.1	0.0748577	0	0.0267422	0	0.0639776	0
OALVG00000000645.1	1.59805	1.0068	5.22041	2.66254	2.0597	1.23596
OALVG00000000646.1	0.175204	0.0311298	0	0.401355	0.0397669	0.0571592
OALVG00000000647.1	0.0546228	0	0.0407185	0	0	0.0245436
OALVG00000000648.1	0.133461	0.0203142	0.0489052	0	0	0.697394
OALVG00000000649.1	0	0	0.0338486	0	0	0
OALVG00000000650.1	0	0	0	0	0	0
OALVG00000000651.1	0	0	0	0	0.185648	0
OALVG00000000652.1	0	0	0	0	0.03346	0
OALVG00000000653.1	0.00170123	0	0	0	0	0
OALVG00000000654.1	0	0	0.0117527	0.0776384	0	0
OALVG00000000655.1	0	0	0	0	0	0
OALVG00000000656.1	0	0.207615	1.15052	0	0.413966	1.10194
OALVG00000000657.1	0	0	0	0	1.77328	0
OALVG00000000658.1	0	0.924096	2.31772	0	20.5736	2.33778
OALVG00000000659.1	109.299	377.091	98.6602	0	89.5599	464.01
OALVG00000000660.1	0.147135	57.3994	14.0369	0	18.7696	28.5587
OALVG00000000661.1	0	14.5003	0	0	0	0
OALVG00000000661.2	0	1.21445	0	0	0.141415	0
OALVG00000000662.1	0.0584898	2.3652	0.551775	0	0.0800685	1.7232
OALVG00000000663.1	0	0.000973403	0.0701808	0	0	0.281861
OALVG00000000664.1	11.0496	1.46484	6.32079	0.775379	1.59637	1.10523
OALVG00000000665.1	0.0306786	0	0	0	0	0.0200209
OALVG00000000666.1	0	0	0.337882	0	0	0.0572762
OALVG00000000667.1	0	0	0	0	0	0
OALVG00000000668.1	1.8933	0.694017	1.13883	0.40268	0.303897	0.0963288
OALVG00000000669.1	0	0	0.675279	0.309735	0.102906	0
OALVG00000000670.1	0	0	0	0	0	0
OALVG00000000671.1	0	15.7645	29.629	0	35.3797	31.5212
OALVG00000000672.1	0.294269	0.314517	12.8562	0	5.06147	5.94973
OALVG00000000673.1	0	5.62994	4.01857	0	10.0273	2.53168
OALVG00000000674.1	0	0	0	0	1.48212	0.725798
OALVG00000000675.1	0	0	0.507634	0	0.145417	4.07262
OALVG00000000676.1	1.75213	0.00964108	0	0.397309	0	0
OALVG00000000677.1	0.0768391	0.0273254	0.0436689	0.0469117	0.0232021	0
OALVG00000000678.1	0.229856	0.111922	0.0781728	0.817676	0.451786	0.108123
OALVG00000000679.1	0.754998	0.683269	2.43102	0.103984	0.0352988	0.0320018
OALVG00000000680.1	12.7628	0.143985	33.2522	22.1803	10.9441	13.0025
OALVG00000000681.1	2.90264	1.37988	10.0846	1.58309	1.5871	0.712098
OALVG00000000682.1	2.29313	3.27507e-07	0.119103	0.318876	0	0.0280479
OALVG00000000683.1	1.27014	0.470489	0.240633	0.775465	0.647269	0.412439
OALVG00000000684.1	0.0158653	0	0	0.130854	0.129697	0.055476
OALVG00000000685.1	0.109002	0	0.272443	0.163366	0.134941	0.324572
OALVG00000000686.1	7.30651	10.4794	20.7841	22.7189	17.1838	8.50234
OALVG00000000687.1	10.5522	3.65972	170.556	18.9888	16.5031	10.8825
OALVG00000000688.1	5.71103	3.32252	4.78079	18.7157	5.77626	3.5197
OALVG00000000689.1	0.0881172	0	44.0403	0	0	0.114591
OALVG00000000689.2	0.148205	0.019371	25.2428	0.249945	0.32226	0.526467
OALVG00000000690.1	0.551087	0.328286	1.13278	0.927433	0.43513	0.457361
OALVG00000000691.1	0.644928	0.34925	1.30203	1.57213	0.276902	0.420121
OALVG00000000692.1	1.76669	1.06199	5.26054	3.32557	2.65378	1.80663
OALVG00000000693.1	2.35007	1.4515	38.4273	5.43121	4.52703	1.62886
OALVG00000000694.1	7.88977	12.5593	13.3164	12.3422	24.0908	11.3334
OALVG00000000695.1	4.74102	7.36029	20.1958	5.46013	15.5156	4.89379
OALVG00000000696.1	3.52863	2.06261	9.49932	6.1553	5.11151	3.29054
OALVG00000000697.1	2.65343	3.84221	3.52261	5.09175	4.20053	2.01338
OALVG00000000698.1	2.11617	1.8812	1.5986	3.90166	3.48178	1.82659
OALVG00000000699.1	1.69686	1.41352	0.387639	1.73172	2.12415	3.22729
OALVG00000000700.1	3.78926	5.36664	3.51055	10.1857	9.07172	5.5375
OALVG00000000701.1	0.0240478	0	0.0137737	0	0	0
OALVG00000000702.1	0.0847654	0	0.023855	0.059271	0	0
OALVG00000000703.1	0	0	0.00499436	0	0	0
