target_id	body	roots	
OFRAG00000012781.1	10.735	1.8699
OFRAG00000012782.1	12.5714	3.42773
OFRAG00000012783.1	14.0198	7.7984
OFRAG00000012784.1	2.2308	17.4035
OFRAG00000012785.1	0	0.0585506
OFRAG00000012786.1	0.233023	6.16295
OFRAG00000012787.1	16.4116	7.15116
OFRAG00000012788.1	0.0102741	0.0178197
OFRAG00000012789.1	0.0293499	8.99316
OFRAG00000012790.1	0.348724	2.50184
OFRAG00000012791.1	2.54172	1.96726
OFRAG00000012792.1	102.069	606.598
OFRAG00000012793.1	80.7663	0.690743
OFRAG00000012794.1	157.122	620.957
OFRAG00000012795.1	33.0529	0.110434
OFRAG00000012796.1	3.44592	3.36755
OFRAG00000012797.1	5.06978	7.85442
OFRAG00000012797.2	12.9152	7.9932
OFRAG00000012798.1	2.52822	3.94864
OFRAG00000012799.1	0.286518	0.159873
OFRAG00000012800.1	0.724271	1.24752
OFRAG00000012801.1	32.828	21.4761
OFRAG00000012802.1	0.0451054	0
OFRAG00000012803.1	0.0455435	0
OFRAG00000012804.1	0	0
OFRAG00000012805.1	0	0
OFRAG00000012806.1	0.209936	0.222119
OFRAG00000012807.1	0	0
OFRAG00000012808.1	1.14811	11.1234
OFRAG00000012809.1	7.75136	8.99099
OFRAG00000012810.1	6.59082	2.76189
OFRAG00000012811.1	0.0131991	0.0484058
OFRAG00000012812.1	0	0
OFRAG00000012813.1	0.257779	0.112993
OFRAG00000012814.1	0.137116	0
OFRAG00000012815.1	0.00824751	0
OFRAG00000012816.1	0	0
OFRAG00000012817.1	0.0446056	0.0258699
OFRAG00000012818.1	0.585993	0.0595467
OFRAG00000012819.1	0.847329	0.147972
OFRAG00000012820.1	2.62349	0.732036
OFRAG00000012821.1	0	0
OFRAG00000012822.1	0.579043	31.4626
OFRAG00000012823.1	0	0
OFRAG00000012824.1	0	0
OFRAG00000012825.1	4.10704	0.277914
OFRAG00000012825.2	0.281338	0.258663
OFRAG00000012825.3	0.412667	0
OFRAG00000012826.1	243.958	68.5473
OFRAG00000012827.1	5.68805	5.70066
OFRAG00000012827.2	5.27601	4.42916
OFRAG00000012828.1	4.88423	3.81256
OFRAG00000012829.1	1.41226	0.832788
OFRAG00000012830.1	0.190167	0.0685993
OFRAG00000012831.1	29.734	6.31935
OFRAG00000012832.1	3.99305	1.28828
OFRAG00000012833.1	11.9056	6.75528
OFRAG00000012834.1	0.341982	1.10654
OFRAG00000012835.1	6.07112	337.467
OFRAG00000012836.1	2.14124	0.112157
OFRAG00000012837.1	0	0.11799
OFRAG00000012838.1	23.8122	3.80455
OFRAG00000012839.1	39.02	2.19657
OFRAG00000012840.1	0.0207396	0.328944
OFRAG00000012841.1	0.22281	0.303597
OFRAG00000012842.1	0	0
OFRAG00000012843.1	0.107998	0
OFRAG00000012844.1	0.100263	0.660694
OFRAG00000012845.1	2.79163	0.621898
OFRAG00000012846.1	146.827	50.9595
OFRAG00000012847.1	4.84498	3.17382
OFRAG00000012848.1	0	0
OFRAG00000012849.1	0	0
OFRAG00000012850.1	0	0
OFRAG00000012851.1	0	0
OFRAG00000012852.1	0.21015	0
OFRAG00000012853.1	0.336416	0
OFRAG00000012854.1	1.14301	0.129475
OFRAG00000012855.1	8.4567	0.0937372
OFRAG00000012856.1	0.0943437	0
OFRAG00000012857.1	0.592854	8.33846
OFRAG00000012858.1	0	1.88785
OFRAG00000012859.1	6.82571	1.08111
OFRAG00000012860.1	0.165301	0.0143145
OFRAG00000012861.1	33.6955	1.09497
OFRAG00000012862.1	0	0
OFRAG00000012863.1	0.0034842	0.0180416
OFRAG00000012864.1	27.7683	18.9191
OFRAG00000012865.1	0	0
OFRAG00000012866.1	0.0894334	0
OFRAG00000012867.1	0.924954	0.0278836
OFRAG00000012868.1	2.68321	0.169985
OFRAG00000012869.1	0	0
OFRAG00000012870.1	68.5447	0.28789
OFRAG00000012871.1	310.591	2.09342
OFRAG00000012872.1	9.69777	0.557519
OFRAG00000012873.1	1681.04	255.627
OFRAG00000012874.1	32.674	15.1679
OFRAG00000012875.1	0.910998	3.20375
OFRAG00000012876.1	70.0843	22.8776
OFRAG00000012877.1	0.365618	0.0412543
OFRAG00000012878.1	25.3027	26.4919
OFRAG00000012879.1	19.6403	10.6971
OFRAG00000012880.1	4.6973	1.94621
OFRAG00000012881.1	39.0317	22.7463
OFRAG00000012882.1	12.0434	4.25275
OFRAG00000012883.1	6347.17	3814.91
OFRAG00000012884.1	32.3519	3.54758
OFRAG00000012885.1	20.5152	10.6548
OFRAG00000012886.1	0.201081	10.5194
OFRAG00000012887.1	0	0.0102244
OFRAG00000012888.1	15.795	13.4359
OFRAG00000012889.1	8.21983	3.54927
OFRAG00000012890.1	15.1691	8.16073
OFRAG00000012891.1	31.3197	15.7029
OFRAG00000012892.1	0.0347568	0.828088
OFRAG00000012893.1	3.12872	54.9377
OFRAG00000012894.1	0.189079	0
OFRAG00000012895.1	0	0.0140328
OFRAG00000012896.1	4.95578	0.486916
OFRAG00000012897.1	183.756	54.6525
OFRAG00000012898.1	4.87503	0.766874
OFRAG00000012899.1	3.4157	26.9904
OFRAG00000012900.1	0.0672971	0.0178919
OFRAG00000012901.1	362.907	0.164539
OFRAG00000012902.1	182.083	22.6712
OFRAG00000012903.1	2.64738	1.63539
OFRAG00000012904.1	6.26799	2.35431
OFRAG00000012905.1	1.33342	3.10491
OFRAG00000012906.1	196.979	147.445
OFRAG00000012907.1	0.192071	0.229291
OFRAG00000012907.2	0.681222	0.37202
OFRAG00000012908.1	2.74925	0
OFRAG00000012909.1	11.8739	1.15524
OFRAG00000012910.1	1.68927	0.162112
OFRAG00000012911.1	0.349484	0.0106028
OFRAG00000012912.1	0	0
OFRAG00000012913.1	0.00740676	0.00159619
OFRAG00000012914.1	23.165	12.7516
OFRAG00000012915.1	0.906516	1.24314
OFRAG00000012916.1	12.6994	17.6005
OFRAG00000012917.1	0.0687507	0.00594767
OFRAG00000012918.1	0.566062	0.578001
OFRAG00000012919.1	0	0.124314
OFRAG00000012920.1	0	0.0817851
OFRAG00000012921.1	0	0
OFRAG00000012922.1	2.17971	4.21811
OFRAG00000012923.1	0.0458703	0
OFRAG00000012924.1	0	0.235981
OFRAG00000012925.1	0	0.0630148
OFRAG00000012926.1	92.2536	151.359
OFRAG00000012927.1	0.0147931	0
OFRAG00000012928.1	0	0
OFRAG00000012929.1	18.464	7.6289
OFRAG00000012930.1	0	0.111371
OFRAG00000012931.1	0.0808137	1.09694
OFRAG00000012932.1	0.0102231	0.103598
OFRAG00000012933.1	26.109	6.05069
OFRAG00000012934.1	28.3007	28.9316
OFRAG00000012935.1	0	0
OFRAG00000012936.1	0.392327	0.0713978
OFRAG00000012937.1	9.30186	5.02244
OFRAG00000012938.1	3.16909	1.92461
OFRAG00000012939.1	260.365	151.867
OFRAG00000012939.2	91.919	18.5466
OFRAG00000012940.1	3.18171	4.94923
OFRAG00000012941.1	21.8917	14.0561
OFRAG00000012942.1	26.8372	27.463
OFRAG00000012943.1	63.3078	34.2358
OFRAG00000012944.1	0.0471139	0.112468
OFRAG00000012945.1	3.35485	57.3482
OFRAG00000012946.1	4.6393	0.0590878
OFRAG00000012947.1	1.15987	0.356622
OFRAG00000012948.1	14.4863	6.74727
OFRAG00000012949.1	13.0526	10.6853
OFRAG00000012950.1	16.0763	0.973143
OFRAG00000012951.1	1.33922	0.184104
OFRAG00000012952.1	16.5786	4.17886
OFRAG00000012953.1	988.719	46.6687
OFRAG00000012954.1	0	0
OFRAG00000012955.1	5.28563	8.70256
OFRAG00000012956.1	4.88286	11.6932
OFRAG00000012957.1	26.3015	14.442
OFRAG00000012958.1	73.4856	24.2666
OFRAG00000012959.1	6294.4	4378.04
OFRAG00000012960.1	49.6642	30.5578
OFRAG00000012961.1	0	0.00350813
OFRAG00000012962.1	116.53	41.9519
OFRAG00000012963.1	75.8192	32.8267
OFRAG00000012964.1	0	0
OFRAG00000012965.1	0.0342463	0
OFRAG00000012966.1	61.8265	14.789
OFRAG00000012967.1	2.45024	9.49863
OFRAG00000012968.1	39.6772	17.238
OFRAG00000012969.1	13.8066	3.88704
OFRAG00000012969.2	6.98766	0.939606
OFRAG00000012970.1	123.385	40.5459
OFRAG00000012971.1	42.4948	34.486
OFRAG00000012972.1	12.1192	6.00942
OFRAG00000012973.1	5398.64	4057.97
OFRAG00000012974.1	363.626	135.836
OFRAG00000012975.1	3113.64	269.869
OFRAG00000012976.1	17.4109	106.359
OFRAG00000012977.1	0.658835	0.558361
OFRAG00000012978.1	0.261041	0.157601
OFRAG00000012979.1	0.594741	0.582074
OFRAG00000012980.1	21.2617	11.3226
OFRAG00000012981.1	98.9978	65.7199
OFRAG00000012982.1	186.549	389.271
OFRAG00000012983.1	18.778	53.172
OFRAG00000012984.1	89.0798	100.581
OFRAG00000012985.1	11.5681	9.3589
OFRAG00000012986.1	0.0848857	0
OFRAG00000012987.1	0.334248	0.0734284
OFRAG00000012988.1	0.0671508	0.0202815
OFRAG00000012989.1	3.01612	0
OFRAG00000012990.1	2.93797	0
OFRAG00000012991.1	0	0
OFRAG00000012992.1	0	0
OFRAG00000012993.1	48.5734	25.8397
OFRAG00000012994.1	6.02568	3.53365
OFRAG00000012995.1	14.766	10.0278
OFRAG00000012996.1	7.55812	3.19815
OFRAG00000012997.1	0.810922	1.55439
OFRAG00000012998.1	89.4911	29.7229
OFRAG00000012999.1	47.411	15.4997
OFRAG00000013000.1	2069.33	1556.68
OFRAG00000013001.1	5.91582	0.284395
OFRAG00000013001.2	2.83252	1.12413
OFRAG00000013002.1	15.3433	6.4788
OFRAG00000013003.1	2.82543	0.598789
OFRAG00000013004.1	0	0
OFRAG00000013005.1	0.511816	0.129841
OFRAG00000013006.1	10.5621	1.71765
OFRAG00000013007.1	21.2568	15.8953
OFRAG00000013008.1	24.0956	20.5947
OFRAG00000013008.2	20.5641	12.1124
OFRAG00000013009.1	5.0511	5.60066
OFRAG00000013009.2	5.28972	1.78924
OFRAG00000013010.1	0.00747251	0
OFRAG00000013011.1	0	0
OFRAG00000013012.1	4.27051	0.0968574
OFRAG00000013013.1	3.76536	5.06648
OFRAG00000013014.1	6.06578	3.4372
OFRAG00000013015.1	1.40486	0.396023
OFRAG00000013016.1	2.0415	0.632527
OFRAG00000013017.1	0.163999	0.0794237
OFRAG00000013018.1	0	0
OFRAG00000013019.1	27.9544	6.50808
OFRAG00000013020.1	0.373869	0.090289
OFRAG00000013021.1	7.73801	2.55086
OFRAG00000013022.1	6.3099	1.54099
OFRAG00000013023.1	0.0314233	0.0136766
OFRAG00000013024.1	0.0255167	0
OFRAG00000013025.1	0	0
OFRAG00000013026.1	0	0
OFRAG00000013027.1	0	0
OFRAG00000013028.1	0.0116063	0.00501649
OFRAG00000013029.1	0.546593	0.441527
OFRAG00000013030.1	1.48167	0.112795
OFRAG00000013031.1	0.0467046	0
OFRAG00000013032.1	0	0
OFRAG00000013033.1	4.6616	6.2671
OFRAG00000013034.1	20.1043	15.0841
OFRAG00000013035.1	7.83461	2.68198
OFRAG00000013036.1	5.81861	1.53938
OFRAG00000013037.1	0.157096	6.52479
OFRAG00000013038.1	26.9773	9.99248
OFRAG00000013039.1	0.405715	0.441202
OFRAG00000013040.1	0.147654	0
OFRAG00000013041.1	8.71579	0.0104735
OFRAG00000013042.1	61.4343	32.364
OFRAG00000013043.1	3.43609	0.193384
OFRAG00000013044.1	2.23842	0.98416
OFRAG00000013044.2	0.844631	0
OFRAG00000013045.1	14.8146	11.4888
OFRAG00000013046.1	5969.31	5491.05
OFRAG00000013047.1	22.3766	7.76098
OFRAG00000013048.1	0	0
OFRAG00000013049.1	0	0
OFRAG00000013050.1	23.449	7.97545
OFRAG00000013050.2	6.57165	6.37193
OFRAG00000013051.1	13.6707	7.22864
OFRAG00000013052.1	0.743594	0.987159
OFRAG00000013053.1	0.0158473	0.274397
OFRAG00000013054.1	0	0.481559
OFRAG00000013055.1	0	0.707942
OFRAG00000013056.1	0.109133	0.915545
OFRAG00000013057.1	10.7655	26.295
OFRAG00000013058.1	2.70641	17.38
OFRAG00000013059.1	27.2076	20.9778
OFRAG00000013060.1	3.28671	0.99752
OFRAG00000013061.1	32.0925	16.9038
OFRAG00000013062.1	0.364582	0.766895
OFRAG00000013063.1	1.10587	6.46163
OFRAG00000013064.1	14.612	13.174
OFRAG00000013065.1	4.50682	3.49925
OFRAG00000013066.1	0.362961	0.185578
OFRAG00000013067.1	3.81539	1.96881
OFRAG00000013068.1	5.35312	0.63616
OFRAG00000013069.1	24.1189	19.4676
OFRAG00000013070.1	0	0
OFRAG00000013071.1	0.08716	0.00685993
OFRAG00000013072.1	0.135257	0.0596359
OFRAG00000013073.1	0.0083202	0
OFRAG00000013074.1	13.4366	6.5962
OFRAG00000013075.1	0	3.77066
OFRAG00000013076.1	1.62993	24.7005
OFRAG00000013077.1	0.0199534	10.4434
OFRAG00000013078.1	11.8949	0.319195
OFRAG00000013079.1	47.1847	0.188591
OFRAG00000013080.1	38.2774	27.531
OFRAG00000013081.1	31.3673	7.52701
OFRAG00000013082.1	70.1677	19.4445
OFRAG00000013083.1	3.8149	0.617234
OFRAG00000013084.1	6.29422	1.24729
OFRAG00000013085.1	15.9966	2.62421
OFRAG00000013086.1	1.8583	0.871914
OFRAG00000013087.1	12.3985	5.04339
OFRAG00000013088.1	0.607746	0.442009
OFRAG00000013089.1	4.66298	2.87676
OFRAG00000013090.1	18.545	13.3072
OFRAG00000013091.1	165.961	0.89709
OFRAG00000013092.1	0.496107	0.727934
OFRAG00000013093.1	0.0428624	0
OFRAG00000013094.1	411.182	0.076633
OFRAG00000013095.1	30.7265	0.00795265
OFRAG00000013096.1	0.0208926	0
OFRAG00000013097.1	17.3837	6.26877
OFRAG00000013098.1	0	0.00750767
OFRAG00000013099.1	4.14945	133.805
OFRAG00000013100.1	25.9558	0.172022
OFRAG00000013101.1	2.55566	0.0238461
OFRAG00000013102.1	0.00132161	0
OFRAG00000013103.1	0	0.00622354
OFRAG00000013104.1	6.26931	5.23229
OFRAG00000013105.1	0.00132161	0.00913631
OFRAG00000013106.1	0	0
OFRAG00000013107.1	0.0820914	0.109118
OFRAG00000013108.1	4.71468	0.745505
OFRAG00000013109.1	20.6963	15.6244
OFRAG00000013110.1	53.6494	39.6186
OFRAG00000013111.1	2.98136	2.90934
OFRAG00000013112.1	13.3014	24.2885
OFRAG00000013113.1	0.216727	0.433699
OFRAG00000013114.1	0.0398795	2.19137
OFRAG00000013115.1	0	2.24314
OFRAG00000013116.1	0.122567	1.4384
OFRAG00000013117.1	0	0.784325
OFRAG00000013118.1	1.18298	2.00204
OFRAG00000013119.1	4.91756	7.88284
OFRAG00000013120.1	6.69351	6.3891
OFRAG00000013121.1	0.063311	0.00783653
OFRAG00000013122.1	0.0123014	0.0213645
OFRAG00000013123.1	0.0333618	0
OFRAG00000013124.1	54.9627	301.347
OFRAG00000013125.1	124.226	381.694
OFRAG00000013126.1	1.64401	0.0969217
OFRAG00000013127.1	0.976162	0.0805081
OFRAG00000013128.1	0	0.516979
OFRAG00000013129.1	0	0
OFRAG00000013130.1	0	0
OFRAG00000013131.1	0.0338142	0.0596359
OFRAG00000013132.1	111.455	27.357
OFRAG00000013132.2	23.3042	5.72443
OFRAG00000013133.1	0.502458	0
OFRAG00000013134.1	0	0
OFRAG00000013135.1	45.048	6.96069
OFRAG00000013136.1	0.00487828	0
OFRAG00000013137.1	0	0
OFRAG00000013138.1	0	0
OFRAG00000013139.1	0	0
OFRAG00000013140.1	0.333798	3.49801
OFRAG00000013141.1	12.1248	1.84245
OFRAG00000013142.1	0.0469241	0
OFRAG00000013143.1	0	0
OFRAG00000013144.1	29.7502	13.4785
OFRAG00000013145.1	130.595	57.6606
OFRAG00000013146.1	38.534	32.2911
OFRAG00000013147.1	2.92208	44.8146
OFRAG00000013148.1	17.608	443.63
OFRAG00000013149.1	2.83189	0.100963
OFRAG00000013150.1	0	0
OFRAG00000013151.1	0.0474338	0.110114
OFRAG00000013152.1	14.4793	35.8606
OFRAG00000013153.1	40.6424	142.021
OFRAG00000013154.1	3.68841	2.73063
OFRAG00000013155.1	14.8016	7.36074
OFRAG00000013156.1	0.0162227	0.0282504
OFRAG00000013157.1	0.724748	0.00314342
OFRAG00000013158.1	0.0133454	0.00577177
OFRAG00000013159.1	0	0.483698
OFRAG00000013160.1	0.0224849	0.14271
OFRAG00000013161.1	0.0596953	0
OFRAG00000013162.1	5.44597	6.28087
OFRAG00000013163.1	4.35184	2.87764
OFRAG00000013164.1	0	0
OFRAG00000013165.1	0	0
OFRAG00000013166.1	35.4217	2.07195
OFRAG00000013167.1	36.8713	94.9004
OFRAG00000013168.1	3.57216	13.837
OFRAG00000013168.2	3.28447	8.85138
OFRAG00000013169.1	0	0
OFRAG00000013170.1	0	0
OFRAG00000013171.1	0	0
OFRAG00000013172.1	2.06285	0.0108438
OFRAG00000013173.1	75.0471	492.984
OFRAG00000013174.1	1.8255	0.0598834
OFRAG00000013175.1	0	0.00775997
OFRAG00000013176.1	0	0
OFRAG00000013177.1	26.4471	5.81809
OFRAG00000013178.1	12.2879	25.6434
OFRAG00000013179.1	590.016	1391.54
OFRAG00000013180.1	3.70778	0.17874
OFRAG00000013181.1	0.261359	0
OFRAG00000013182.1	0.00120819	0.00400014
OFRAG00000013183.1	2.36002	12.9316
OFRAG00000013184.1	18.3664	0.097129
OFRAG00000013185.1	0.241268	0
OFRAG00000013186.1	0	0
OFRAG00000013187.1	19.9598	7.24581
OFRAG00000013188.1	0.502325	0.108717
OFRAG00000013189.1	1.27966	0.428859
OFRAG00000013190.1	1.64081	1.5197
OFRAG00000013191.1	3.73061	8.76177
OFRAG00000013192.1	38.2039	13.6452
OFRAG00000013193.1	3.15962	1.16816
OFRAG00000013194.1	10.1164	7.72902
OFRAG00000013195.1	24.7099	20.4461
OFRAG00000013196.1	22.9427	11.557
OFRAG00000013197.1	4.19132	6.94206
OFRAG00000013198.1	20.7813	5.01454
OFRAG00000013199.1	16.0909	1.50976
OFRAG00000013200.1	0	0
OFRAG00000013201.1	0	0
OFRAG00000013202.1	0.2091	0.252059
OFRAG00000013203.1	0.244623	0.197955
OFRAG00000013204.1	15.6682	1.99735
OFRAG00000013205.1	41.7956	19.2168
OFRAG00000013206.1	21.4797	9.29925
OFRAG00000013207.1	0	0
OFRAG00000013208.1	0.222804	0.0540145
OFRAG00000013209.1	0.222804	0.594159
OFRAG00000013210.1	0.0201627	0
OFRAG00000013211.1	0	0
OFRAG00000013212.1	0	0
OFRAG00000013213.1	3.3558	1.01177
OFRAG00000013214.1	0.775642	0.0332376
OFRAG00000013215.1	4.35872	2.92367
OFRAG00000013216.1	0.627078	0.0774722
OFRAG00000013217.1	8.94969	0.0331654
OFRAG00000013218.1	7.72546	34.2543
OFRAG00000013219.1	0	0
OFRAG00000013220.1	0	0
OFRAG00000013221.1	8.14886	7.16788
OFRAG00000013221.2	3.52734	1.81376
OFRAG00000013222.1	36.3647	4.07048
OFRAG00000013223.1	8.93117	1.40615
OFRAG00000013224.1	52.5041	11.6136
OFRAG00000013225.1	24.6427	10.0224
OFRAG00000013226.1	113.272	389.282
OFRAG00000013227.1	0.00938742	0.0444728
OFRAG00000013228.1	0	0.164197
OFRAG00000013229.1	4.3703	26.1059
OFRAG00000013230.1	5.87583	101.726
OFRAG00000013231.1	9.66295	59.3028
OFRAG00000013232.1	0.144374	0
OFRAG00000013233.1	2.10034	0.925312
OFRAG00000013234.1	10.9833	3.56627
OFRAG00000013234.2	19.7831	7.87573
OFRAG00000013235.1	157.293	49.3227
OFRAG00000013236.1	0	0
OFRAG00000013237.1	2.24751	2.24473
OFRAG00000013238.1	9.78193	8.25863
OFRAG00000013239.1	31.9848	14.0154
OFRAG00000013240.1	36.9524	0.00733288
OFRAG00000013241.1	1.05585	0
OFRAG00000013242.1	0.548243	0.348192
OFRAG00000013243.1	0.0733951	0.0370185
OFRAG00000013244.1	5.85967	1.52989
OFRAG00000013245.1	15.0723	25.886
OFRAG00000013246.1	17.4026	31.8577
OFRAG00000013247.1	5.3814	6.86815
OFRAG00000013248.1	0.0111467	0.0193451
OFRAG00000013249.1	0	0.0320433
OFRAG00000013250.1	0.077783	0.0560598
OFRAG00000013251.1	0.0935029	0.394049
OFRAG00000013252.1	8.08376	4.20159
OFRAG00000013253.1	89.6067	27.3991
OFRAG00000013254.1	15.763	2.15405
OFRAG00000013254.2	36.7249	12.0725
OFRAG00000013255.1	0.0757292	0.214685
OFRAG00000013256.1	159.89	31.1721
OFRAG00000013257.1	6.80719	9.9467
OFRAG00000013258.1	490.382	327.015
OFRAG00000013259.1	4098.87	1373.11
OFRAG00000013260.1	12.834	5.89114
OFRAG00000013261.1	2.37482	1.00603
OFRAG00000013262.1	0.638167	0.496139
OFRAG00000013263.1	0	0
OFRAG00000013264.1	0.014768	0
OFRAG00000013265.1	0.0128258	0
OFRAG00000013266.1	25.2654	6.2385
OFRAG00000013267.1	0	0
OFRAG00000013268.1	0.14541	0.204465
OFRAG00000013269.1	1.21295	5.50724
OFRAG00000013270.1	0	0.011011
OFRAG00000013271.1	0	0.0805081
OFRAG00000013272.1	0.259005	0.124314
OFRAG00000013273.1	0	0
OFRAG00000013274.1	0.901698	0.0352401
OFRAG00000013275.1	8.35981	4.70852
OFRAG00000013276.1	0.0301378	0
OFRAG00000013277.1	0	0
OFRAG00000013278.1	8.24304	9.10431
OFRAG00000013279.1	2.92681	3.40436
OFRAG00000013280.1	0.0492062	0.046624
OFRAG00000013281.1	5.84269	7.68458
OFRAG00000013282.1	0.313519	0.325138
OFRAG00000013283.1	183.018	69.2776
OFRAG00000013284.1	0.43202	0.522337
OFRAG00000013285.1	0.230136	0.153655
OFRAG00000013286.1	0	0
OFRAG00000013287.1	0	0
OFRAG00000013288.1	1.10859	0.219516
OFRAG00000013289.1	189.344	35.9625
OFRAG00000013290.1	14.1735	1.2391
OFRAG00000013291.1	0.638326	6.83126
OFRAG00000013292.1	1.64136	2.27244
OFRAG00000013293.1	7.83992	46.5162
OFRAG00000013294.1	11.36	8.63431
OFRAG00000013295.1	0.348724	1.11568
OFRAG00000013296.1	0	0.00568014
OFRAG00000013297.1	0	0
OFRAG00000013298.1	0	0
OFRAG00000013299.1	5.88018	6.22837
OFRAG00000013299.2	3.55526	3.57062
OFRAG00000013300.1	10.3654	0
OFRAG00000013301.1	2.38229	12.7549
OFRAG00000013302.1	2.75645	0
OFRAG00000013303.1	24.6251	65.6055
OFRAG00000013304.1	0	0
OFRAG00000013305.1	11.5984	10.1306
OFRAG00000013306.1	0.0160143	0
OFRAG00000013307.1	4.66087	9.32547
OFRAG00000013308.1	0.481	16.4891
OFRAG00000013309.1	15.8263	12.2235
OFRAG00000013310.1	3.68623	2.04783
OFRAG00000013311.1	0	0.105552
OFRAG00000013312.1	2.35276	0.46569
OFRAG00000013313.1	2.64838	4.2901
OFRAG00000013314.1	3.43962	0.129716
OFRAG00000013315.1	14.5225	14.4947
OFRAG00000013316.1	29.903	29.9833
OFRAG00000013317.1	218.993	249.29
OFRAG00000013318.1	115.725	39.6345
OFRAG00000013319.1	243.072	95.8109
OFRAG00000013320.1	59.009	16.9984
OFRAG00000013321.1	2.94505	0.306698
OFRAG00000013322.1	0.241927	1.01768
OFRAG00000013323.1	1.57537	2.04244e-10
OFRAG00000013323.2	3.40369	0.141922
OFRAG00000013324.1	18.5088	74.9664
OFRAG00000013325.1	5.66801	0.811789
OFRAG00000013326.1	0.00253106	0.00436051
OFRAG00000013327.1	7.48073	1.6518
OFRAG00000013328.1	0.359527	0.139117
OFRAG00000013329.1	3.4303	1.70145
OFRAG00000013330.1	12.1495	3.62581
OFRAG00000013331.1	30.4138	6.34526
OFRAG00000013332.1	11.6497	3.34008
OFRAG00000013333.1	36.1047	17.7299
OFRAG00000013334.1	5.55801	4.52143
OFRAG00000013335.1	42.2849	19.0075
OFRAG00000013336.1	20.6953	24.6697
OFRAG00000013337.1	27.8377	10.5517
OFRAG00000013338.1	45.5437	27.9126
OFRAG00000013339.1	1.93153	1.11756
OFRAG00000013340.1	0.0555476	0.579731
OFRAG00000013341.1	3.88363	2.14706
OFRAG00000013342.1	4.96415	2.74028
OFRAG00000013343.1	8.55014	2.81605
OFRAG00000013344.1	18.7566	10.093
OFRAG00000013345.1	0.276795	161.594
OFRAG00000013346.1	0.216933	0.00936172
OFRAG00000013347.1	0.0305051	0
OFRAG00000013348.1	3.67081	6.80068
OFRAG00000013349.1	2.6098	27.9637
OFRAG00000013350.1	21.9793	0
OFRAG00000013351.1	12.179	0
OFRAG00000013352.1	6.14951	0
OFRAG00000013353.1	6.73414	3.84345
OFRAG00000013353.2	1.04921	0.603102
OFRAG00000013354.1	35.049	9.96352
OFRAG00000013355.1	7.73126	1.62354
OFRAG00000013356.1	1.66766	0.852575
OFRAG00000013357.1	0.0356374	0.335459
OFRAG00000013358.1	0.048043	0.0139431
OFRAG00000013359.1	172.042	122.857
OFRAG00000013360.1	0.741512	0.0120845
OFRAG00000013361.1	5.55769	1.63139
OFRAG00000013362.1	8.93617	0.301226
OFRAG00000013362.2	0.140912	0
OFRAG00000013363.1	6.62151	1.57503
OFRAG00000013364.1	49.1029	29.6173
OFRAG00000013365.1	11.9312	8.87086
OFRAG00000013366.1	2462.98	1666.08
OFRAG00000013367.1	0	0.0330923
OFRAG00000013368.1	0.0286068	0.150155
OFRAG00000013369.1	2.42831	116.834
OFRAG00000013370.1	0	0.105228
OFRAG00000013371.1	0	0.0602515
OFRAG00000013372.1	0	0.804083
OFRAG00000013373.1	9.60186	6.21874
OFRAG00000013374.1	1.01061	0.161757
OFRAG00000013375.1	0	0
OFRAG00000013376.1	155.03	2.32785
OFRAG00000013377.1	0.394987	0.592888
OFRAG00000013378.1	2.85051	0.103657
OFRAG00000013379.1	0.515271	0.0325288
OFRAG00000013380.1	0.0638752	28.9568
OFRAG00000013381.1	24.8137	4.36279
OFRAG00000013382.1	1.85733	0.200216
OFRAG00000013383.1	0.0281434	0.0580825
OFRAG00000013384.1	0.0237845	0.0949964
OFRAG00000013385.1	8.99045	2.97793
OFRAG00000013386.1	0	0.730464
OFRAG00000013387.1	0	0.000531127
OFRAG00000013388.1	0	0.0115272
OFRAG00000013389.1	0	0
OFRAG00000013390.1	0	0.00697131
OFRAG00000013391.1	0	0
OFRAG00000013392.1	0	0
OFRAG00000013393.1	0	0
OFRAG00000013394.1	0	0.00187994
OFRAG00000013395.1	0.653749	4.15003
OFRAG00000013396.1	18.189	4.95254
OFRAG00000013397.1	41.79	1213.51
OFRAG00000013398.1	1671.39	1115.76
OFRAG00000013399.1	22.5457	11.7436
OFRAG00000013400.1	123.659	0
OFRAG00000013401.1	0	0
OFRAG00000013402.1	2.36162	0.724311
OFRAG00000013403.1	0	0
OFRAG00000013404.1	0.0588494	0.196977
OFRAG00000013405.1	0.258543	0.0514423
OFRAG00000013406.1	5.54374	7.77326
OFRAG00000013406.2	1.34323	2.62001
OFRAG00000013407.1	10.6978	1.69344
OFRAG00000013407.2	7.0892	0
OFRAG00000013408.1	43.1993	14.7933
OFRAG00000013409.1	0.0767962	6.02929
OFRAG00000013410.1	0.480115	0
OFRAG00000013410.2	1.15372	0.263269
OFRAG00000013411.1	0	0
OFRAG00000013412.1	0.789365	0.153347
OFRAG00000013413.1	32.0159	10.349
OFRAG00000013414.1	75.3589	22.3977
OFRAG00000013415.1	7.81921	0.00957376
OFRAG00000013416.1	0.708287	0.0355202
OFRAG00000013417.1	11.0404	7.24397
OFRAG00000013418.1	23.4944	0.772919
OFRAG00000013419.1	13.8794	8.4344
OFRAG00000013420.1	15.4055	6.0315
OFRAG00000013421.1	44.5967	0.462897
OFRAG00000013422.1	12.2941	6.05021
